dataset,track_id,file_or_stem,annotation_path,audio_path,gt_bpm,pred_tempo_bpm,error_pct,mae_bpm,acc1,acc2,status,note
giantsteps,4162405,4162405.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4162405.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4162405.LOFI.mp3,129.0,127.6596,1.0391,1.3404,True,True,ok,
giantsteps,1548088,1548088.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1548088.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1548088.LOFI.mp3,136.0,136.3636,0.2674,0.3636,True,True,ok,
giantsteps,4140702,4140702.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4140702.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4140702.LOFI.mp3,174.0,176.4706,1.4199,2.4706,True,True,ok,
giantsteps,2726355,2726355.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2726355.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2726355.LOFI.mp3,117.0,117.6471,0.553,0.6471,True,True,ok,
giantsteps,4004314,4004314.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4004314.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4004314.LOFI.mp3,127.0,127.6596,0.5193,0.6596,True,True,ok,
giantsteps,4018083,4018083.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4018083.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4018083.LOFI.mp3,123.0,122.449,0.448,0.551,True,True,ok,
giantsteps,2432724,2432724.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2432724.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2432724.LOFI.mp3,127.0,125.0,1.5748,2.0,True,True,ok,
giantsteps,3752371,3752371.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3752371.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3752371.LOFI.mp3,140.0,139.5349,0.3322,0.4651,True,True,ok,
giantsteps,4416336,4416336.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4416336.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4416336.LOFI.mp3,188.0,92.3077,50.9002,95.6923,False,True,ok,
giantsteps,4816604,4816604.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4816604.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4816604.LOFI.mp3,70.0,139.5349,99.3355,69.5349,False,True,ok,
giantsteps,5302339,5302339.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5302339.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5302339.LOFI.mp3,163.0,166.6667,2.2495,3.6667,True,True,ok,
giantsteps,3534448,3534448.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3534448.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3534448.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,4067151,4067151.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4067151.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4067151.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,4399289,4399289.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4399289.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4399289.LOFI.mp3,174.0,176.4706,1.4199,2.4706,True,True,ok,
giantsteps,3303241,3303241.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3303241.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3303241.LOFI.mp3,132.0,133.3333,1.0101,1.3333,True,True,ok,
giantsteps,4875475,4875475.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4875475.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4875475.LOFI.mp3,121.0,120.0,0.8264,1.0,True,True,ok,
giantsteps,2726350,2726350.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2726350.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2726350.LOFI.mp3,117.0,117.6471,0.553,0.6471,True,True,ok,
giantsteps,3377892,3377892.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3377892.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3377892.LOFI.mp3,174.0,176.4706,1.4199,2.4706,True,True,ok,
giantsteps,5204781,5204781.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5204781.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5204781.LOFI.mp3,125.0,125.0,0.0,0.0,True,True,ok,
giantsteps,4559522,4559522.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4559522.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4559522.LOFI.mp3,134.0,133.3333,0.4975,0.6667,True,True,ok,
giantsteps,1842615,1842615.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1842615.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1842615.LOFI.mp3,147.0,146.3415,0.448,0.6585,True,True,ok,
giantsteps,3824612,3824612.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3824612.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3824612.LOFI.mp3,121.0,120.0,0.8264,1.0,True,True,ok,
giantsteps,1327052,1327052.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1327052.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1327052.LOFI.mp3,,,,,,,skip_bad_gt,GT BPM 없음
giantsteps,4427618,4427618.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4427618.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4427618.LOFI.mp3,121.0,122.449,1.1975,1.449,True,True,ok,
giantsteps,4604737,4604737.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4604737.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4604737.LOFI.mp3,127.0,171.4286,34.9831,44.4286,False,False,ok,
giantsteps,3304445,3304445.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3304445.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3304445.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,4325441,4325441.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4325441.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4325441.LOFI.mp3,127.0,127.6596,0.5193,0.6596,True,True,ok,
giantsteps,4018084,4018084.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4018084.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4018084.LOFI.mp3,123.0,122.449,0.448,0.551,True,True,ok,
giantsteps,5079918,5079918.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5079918.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5079918.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,2013128,2013128.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2013128.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2013128.LOFI.mp3,127.0,125.0,1.5748,2.0,True,True,ok,
giantsteps,3482508,3482508.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3482508.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3482508.LOFI.mp3,174.0,176.4706,1.4199,2.4706,True,True,ok,
giantsteps,1982430,1982430.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1982430.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1982430.LOFI.mp3,127.0,125.0,1.5748,2.0,True,True,ok,
giantsteps,4921810,4921810.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4921810.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4921810.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,4693198,4693198.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4693198.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4693198.LOFI.mp3,127.0,125.0,1.5748,2.0,True,True,ok,
giantsteps,4283854,4283854.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4283854.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4283854.LOFI.mp3,87.0,86.9565,0.05,0.0435,True,True,ok,
giantsteps,1418652,1418652.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1418652.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1418652.LOFI.mp3,66.0,70.5882,6.9519,4.5882,False,False,ok,
giantsteps,1921248,1921248.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1921248.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1921248.LOFI.mp3,147.0,146.3415,0.448,0.6585,True,True,ok,
giantsteps,3439626,3439626.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3439626.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3439626.LOFI.mp3,174.0,171.4286,1.4778,2.5714,True,True,ok,
giantsteps,4473065,4473065.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4473065.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4473065.LOFI.mp3,121.0,120.0,0.8264,1.0,True,True,ok,
giantsteps,3079792,3079792.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3079792.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3079792.LOFI.mp3,150.0,150.0,0.0,0.0,True,True,ok,
giantsteps,333579,333579.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\333579.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\333579.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,3372883,3372883.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3372883.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3372883.LOFI.mp3,132.0,130.4348,1.1858,1.5652,True,True,ok,
giantsteps,1380256,1380256.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1380256.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1380256.LOFI.mp3,127.0,125.0,1.5748,2.0,True,True,ok,
giantsteps,1676961,1676961.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1676961.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1676961.LOFI.mp3,170.0,171.4286,0.8403,1.4286,True,True,ok,
giantsteps,4773857,4773857.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4773857.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4773857.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,4091609,4091609.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4091609.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4091609.LOFI.mp3,80.0,80.0,0.0,0.0,True,True,ok,
giantsteps,4984238,4984238.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4984238.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4984238.LOFI.mp3,116.0,115.3846,0.5305,0.6154,True,True,ok,
giantsteps,4850346,4850346.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4850346.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4850346.LOFI.mp3,121.0,120.0,0.8264,1.0,True,True,ok,
giantsteps,3058700,3058700.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3058700.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3058700.LOFI.mp3,142.0,139.5349,1.736,2.4651,True,True,ok,
giantsteps,4947281,4947281.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4947281.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4947281.LOFI.mp3,136.0,136.3636,0.2674,0.3636,True,True,ok,
giantsteps,906680,906680.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\906680.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\906680.LOFI.mp3,170.0,171.4286,0.8403,1.4286,True,True,ok,
giantsteps,1479462,1479462.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1479462.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1479462.LOFI.mp3,99.0,98.3607,0.6458,0.6393,True,True,ok,
giantsteps,5377710,5377710.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5377710.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5377710.LOFI.mp3,129.0,127.6596,1.0391,1.3404,True,True,ok,
giantsteps,1791554,1791554.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1791554.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1791554.LOFI.mp3,125.0,125.0,0.0,0.0,True,True,ok,
giantsteps,3475672,3475672.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3475672.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3475672.LOFI.mp3,174.0,176.4706,1.4199,2.4706,True,True,ok,
giantsteps,3181214,3181214.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3181214.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3181214.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,5355157,5355157.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5355157.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5355157.LOFI.mp3,167.0,166.6667,0.1996,0.3333,True,True,ok,
giantsteps,5248391,5248391.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5248391.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5248391.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,4284345,4284345.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4284345.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4284345.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,5070846,5070846.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5070846.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5070846.LOFI.mp3,110.0,109.0909,0.8264,0.9091,True,True,ok,
giantsteps,3264338,3264338.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3264338.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3264338.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,4093057,4093057.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4093057.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4093057.LOFI.mp3,129.0,130.4348,1.1122,1.4348,True,True,ok,
giantsteps,3480108,3480108.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3480108.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3480108.LOFI.mp3,130.0,146.3415,12.5704,16.3415,False,False,ok,
giantsteps,3040535,3040535.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3040535.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3040535.LOFI.mp3,139.0,69.7674,49.8076,69.2326,False,True,ok,
giantsteps,3692859,3692859.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3692859.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3692859.LOFI.mp3,127.0,127.6596,0.5193,0.6596,True,True,ok,
giantsteps,1234750,1234750.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1234750.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1234750.LOFI.mp3,142.0,139.5349,1.736,2.4651,True,True,ok,
giantsteps,3577628,3577628.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3577628.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3577628.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,3349486,3349486.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3349486.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3349486.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,400259,400259.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\400259.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\400259.LOFI.mp3,174.0,171.4286,1.4778,2.5714,True,True,ok,
giantsteps,4486412,4486412.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4486412.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4486412.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,3023605,3023605.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3023605.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3023605.LOFI.mp3,134.0,133.3333,0.4975,0.6667,True,True,ok,
giantsteps,3942754,3942754.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3942754.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3942754.LOFI.mp3,147.0,146.3415,0.448,0.6585,True,True,ok,
giantsteps,220883,220883.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\220883.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\220883.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,4032006,4032006.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4032006.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4032006.LOFI.mp3,127.0,127.6596,0.5193,0.6596,True,True,ok,
giantsteps,4508138,4508138.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4508138.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4508138.LOFI.mp3,127.0,125.0,1.5748,2.0,True,True,ok,
giantsteps,4397469,4397469.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4397469.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4397469.LOFI.mp3,174.0,176.4706,1.4199,2.4706,True,True,ok,
giantsteps,3711752,3711752.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3711752.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3711752.LOFI.mp3,134.0,133.3333,0.4975,0.6667,True,True,ok,
giantsteps,4264359,4264359.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4264359.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4264359.LOFI.mp3,85.0,171.4286,101.6807,86.4286,False,True,ok,
giantsteps,3460094,3460094.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3460094.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3460094.LOFI.mp3,171.0,171.4286,0.2506,0.4286,True,True,ok,
giantsteps,3535112,3535112.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3535112.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3535112.LOFI.mp3,129.0,127.6596,1.0391,1.3404,True,True,ok,
giantsteps,4650113,4650113.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4650113.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4650113.LOFI.mp3,117.0,117.6471,0.553,0.6471,True,True,ok,
giantsteps,3721308,3721308.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3721308.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3721308.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,4666231,4666231.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4666231.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4666231.LOFI.mp3,174.0,176.4706,1.4199,2.4706,True,True,ok,
giantsteps,4161667,4161667.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4161667.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4161667.LOFI.mp3,106.0,105.2632,0.6951,0.7368,True,True,ok,
giantsteps,5068771,5068771.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5068771.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5068771.LOFI.mp3,174.0,176.4706,1.4199,2.4706,True,True,ok,
giantsteps,5118757,5118757.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5118757.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5118757.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,172384,172384.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\172384.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\172384.LOFI.mp3,84.0,84.507,0.6036,0.507,True,True,ok,
giantsteps,3190084,3190084.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3190084.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3190084.LOFI.mp3,87.0,171.4286,97.0443,84.4286,False,True,ok,
giantsteps,310291,310291.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\310291.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\310291.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,2677224,2677224.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2677224.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2677224.LOFI.mp3,127.0,125.0,1.5748,2.0,True,True,ok,
giantsteps,1974485,1974485.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1974485.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1974485.LOFI.mp3,167.0,166.6667,0.1996,0.3333,True,True,ok,
giantsteps,4469780,4469780.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4469780.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4469780.LOFI.mp3,147.0,146.3415,0.448,0.6585,True,True,ok,
giantsteps,5315510,5315510.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5315510.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5315510.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,1562235,1562235.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1562235.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1562235.LOFI.mp3,123.0,122.449,0.448,0.551,True,True,ok,
giantsteps,3336604,3336604.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3336604.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3336604.LOFI.mp3,170.0,171.4286,0.8403,1.4286,True,True,ok,
giantsteps,3344148,3344148.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3344148.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3344148.LOFI.mp3,109.0,111.1111,1.9368,2.1111,True,True,ok,
giantsteps,3333492,3333492.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3333492.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3333492.LOFI.mp3,121.0,120.0,0.8264,1.0,True,True,ok,
giantsteps,3790342,3790342.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3790342.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3790342.LOFI.mp3,174.0,176.4706,1.4199,2.4706,True,True,ok,
giantsteps,3574815,3574815.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3574815.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3574815.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,3886124,3886124.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3886124.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3886124.LOFI.mp3,174.0,176.4706,1.4199,2.4706,True,True,ok,
giantsteps,989704,989704.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\989704.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\989704.LOFI.mp3,174.0,176.4706,1.4199,2.4706,True,True,ok,
giantsteps,5135326,5135326.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5135326.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5135326.LOFI.mp3,130.0,130.4348,0.3344,0.4348,True,True,ok,
giantsteps,4366506,4366506.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4366506.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4366506.LOFI.mp3,197.0,98.3607,50.0707,98.6393,False,True,ok,
giantsteps,3783220,3783220.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3783220.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3783220.LOFI.mp3,147.0,146.3415,0.448,0.6585,True,True,ok,
giantsteps,5073839,5073839.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5073839.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5073839.LOFI.mp3,174.0,86.9565,50.025,87.0435,False,True,ok,
giantsteps,3412362,3412362.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3412362.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3412362.LOFI.mp3,119.0,120.0,0.8403,1.0,True,True,ok,
giantsteps,4735758,4735758.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4735758.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4735758.LOFI.mp3,139.0,139.5349,0.3848,0.5349,True,True,ok,
giantsteps,3981797,3981797.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3981797.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3981797.LOFI.mp3,127.0,127.6596,0.5193,0.6596,True,True,ok,
giantsteps,4800274,4800274.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4800274.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4800274.LOFI.mp3,141.0,139.5349,1.0391,1.4651,True,True,ok,
giantsteps,3088145,3088145.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3088145.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3088145.LOFI.mp3,64.0,63.8298,0.266,0.1702,True,True,ok,
giantsteps,3792954,3792954.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3792954.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3792954.LOFI.mp3,127.0,127.6596,0.5193,0.6596,True,True,ok,
