dataset,track_id,file_or_stem,annotation_path,audio_path,gt_bpm,pred_tempo_bpm,error_pct,mae_bpm,acc1,acc2,status,note
giantsteps,4122833,4122833.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4122833.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4122833.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,3453642,3453642.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3453642.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3453642.LOFI.mp3,174.0,172.2656,0.9968,1.7344,True,True,ok,
giantsteps,3618176,3618176.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3618176.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3618176.LOFI.mp3,174.0,114.8438,33.9978,59.1562,False,False,ok,
giantsteps,4283622,4283622.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4283622.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4283622.LOFI.mp3,129.0,129.1992,0.1544,0.1992,True,True,ok,
giantsteps,3565815,3565815.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3565815.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3565815.LOFI.mp3,127.0,172.2656,35.6422,45.2656,False,False,ok,
giantsteps,633082,633082.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\633082.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\633082.LOFI.mp3,127.0,126.048,0.7496,0.952,True,True,ok,
giantsteps,5363251,5363251.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5363251.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5363251.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,825292,825292.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\825292.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\825292.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,3535520,3535520.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3535520.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3535520.LOFI.mp3,110.0,109.9568,0.0393,0.0432,True,True,ok,
giantsteps,672064,672064.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\672064.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\672064.LOFI.mp3,174.0,172.2656,0.9968,1.7344,True,True,ok,
giantsteps,4162511,4162511.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4162511.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4162511.LOFI.mp3,125.0,123.0469,1.5625,1.9531,True,True,ok,
giantsteps,1885798,1885798.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1885798.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1885798.LOFI.mp3,101.0,135.9992,34.6527,34.9992,False,False,ok,
giantsteps,426992,426992.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\426992.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\426992.LOFI.mp3,167.0,166.7087,0.1744,0.2913,True,True,ok,
giantsteps,4863146,4863146.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4863146.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4863146.LOFI.mp3,110.0,109.9568,0.0393,0.0432,True,True,ok,
giantsteps,3230949,3230949.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3230949.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3230949.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,3405537,3405537.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3405537.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3405537.LOFI.mp3,127.0,126.048,0.7496,0.952,True,True,ok,
giantsteps,4226434,4226434.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4226434.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4226434.LOFI.mp3,139.0,69.8374,49.7573,69.1626,False,True,ok,
giantsteps,1626348,1626348.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1626348.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1626348.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,3656301,3656301.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3656301.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3656301.LOFI.mp3,174.0,114.8438,33.9978,59.1562,False,False,ok,
giantsteps,3875836,3875836.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3875836.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3875836.LOFI.mp3,174.0,86.1328,50.4984,87.8672,False,True,ok,
giantsteps,3209004,3209004.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3209004.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3209004.LOFI.mp3,121.0,161.499,33.4703,40.499,False,False,ok,
giantsteps,1424458,1424458.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1424458.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1424458.LOFI.mp3,127.0,166.7087,31.2667,39.7087,False,False,ok,
giantsteps,4218466,4218466.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4218466.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4218466.LOFI.mp3,174.0,117.4538,32.4978,56.5462,False,False,ok,
giantsteps,5137158,5137158.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5137158.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5137158.LOFI.mp3,139.0,95.7031,31.1488,43.2969,False,False,ok,
giantsteps,3964688,3964688.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3964688.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3964688.LOFI.mp3,110.0,109.9568,0.0393,0.0432,True,True,ok,
giantsteps,547692,547692.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\547692.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\547692.LOFI.mp3,170.0,84.7208,50.1642,85.2792,False,True,ok,
giantsteps,4077896,4077896.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4077896.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4077896.LOFI.mp3,136.0,135.9992,0.0006,0.0008,True,True,ok,
giantsteps,4093135,4093135.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4093135.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4093135.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,3387888,3387888.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3387888.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3387888.LOFI.mp3,88.0,114.8438,30.5043,26.8438,False,False,ok,
giantsteps,4549757,4549757.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4549757.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4549757.LOFI.mp3,174.0,114.8438,33.9978,59.1562,False,False,ok,
giantsteps,3173803,3173803.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3173803.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3173803.LOFI.mp3,188.0,92.2852,50.9122,95.7148,False,True,ok,
giantsteps,5076821,5076821.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5076821.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5076821.LOFI.mp3,169.0,114.8438,32.0451,54.1562,False,False,ok,
giantsteps,2048806,2048806.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2048806.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2048806.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,210560,210560.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\210560.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\210560.LOFI.mp3,78.0,105.4688,35.2163,27.4688,False,False,ok,
giantsteps,907836,907836.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\907836.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\907836.LOFI.mp3,174.0,87.5927,49.6594,86.4073,False,True,ok,
giantsteps,3889689,3889689.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3889689.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3889689.LOFI.mp3,129.0,172.2656,33.5392,43.2656,False,False,ok,
giantsteps,1240672,1240672.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1240672.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1240672.LOFI.mp3,87.0,87.5927,0.6813,0.5927,True,True,ok,
giantsteps,3261883,3261883.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3261883.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3261883.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,1816200,1816200.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1816200.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1816200.LOFI.mp3,123.0,123.0469,0.0381,0.0469,True,True,ok,
giantsteps,4951739,4951739.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4951739.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4951739.LOFI.mp3,170.0,112.3471,33.9134,57.6529,False,False,ok,
giantsteps,3261686,3261686.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3261686.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3261686.LOFI.mp3,129.0,172.2656,33.5392,43.2656,False,False,ok,
giantsteps,3244386,3244386.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3244386.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3244386.LOFI.mp3,139.0,93.9631,32.4007,45.0369,False,False,ok,
giantsteps,3128068,3128068.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3128068.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3128068.LOFI.mp3,129.0,103.3594,19.8765,25.6406,False,False,ok,
giantsteps,2061919,2061919.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2061919.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2061919.LOFI.mp3,141.0,139.6748,0.9398,1.3252,True,True,ok,
giantsteps,4896659,4896659.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4896659.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4896659.LOFI.mp3,85.0,84.7208,0.3285,0.2792,True,True,ok,
giantsteps,1114156,1114156.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1114156.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1114156.LOFI.mp3,86.0,114.8438,33.5392,28.8438,False,False,ok,
giantsteps,4693039,4693039.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4693039.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4693039.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,3807114,3807114.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3807114.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3807114.LOFI.mp3,125.0,166.7087,33.3669,41.7087,False,False,ok,
giantsteps,3343760,3343760.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3343760.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3343760.LOFI.mp3,87.0,87.5927,0.6813,0.5927,True,True,ok,
giantsteps,2734862,2734862.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2734862.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2734862.LOFI.mp3,179.0,90.6661,49.3485,88.3339,False,True,ok,
giantsteps,4884993,4884993.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4884993.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4884993.LOFI.mp3,174.0,87.5927,49.6594,86.4073,False,True,ok,
giantsteps,3682931,3682931.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3682931.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3682931.LOFI.mp3,140.0,139.6748,0.2323,0.3252,True,True,ok,
giantsteps,3336126,3336126.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3336126.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3336126.LOFI.mp3,127.0,126.048,0.7496,0.952,True,True,ok,
giantsteps,3471827,3471827.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3471827.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3471827.LOFI.mp3,174.0,117.4538,32.4978,56.5462,False,False,ok,
giantsteps,4993934,4993934.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4993934.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4993934.LOFI.mp3,140.0,139.6748,0.2323,0.3252,True,True,ok,
giantsteps,4120277,4120277.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4120277.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4120277.LOFI.mp3,129.0,172.2656,33.5392,43.2656,False,False,ok,
giantsteps,4018247,4018247.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4018247.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4018247.LOFI.mp3,96.0,95.7031,0.3092,0.2969,True,True,ok,
giantsteps,4420924,4420924.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4420924.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4420924.LOFI.mp3,139.0,184.5703,32.7844,45.5703,False,False,ok,
giantsteps,5214265,5214265.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5214265.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5214265.LOFI.mp3,121.0,120.1853,0.6733,0.8147,True,True,ok,
giantsteps,3317417,3317417.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3317417.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3317417.LOFI.mp3,127.0,129.1992,1.7317,2.1992,True,True,ok,
giantsteps,4045981,4045981.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4045981.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4045981.LOFI.mp3,127.0,126.048,0.7496,0.952,True,True,ok,
giantsteps,3730279,3730279.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3730279.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3730279.LOFI.mp3,127.0,126.048,0.7496,0.952,True,True,ok,
giantsteps,4157075,4157075.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4157075.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4157075.LOFI.mp3,140.0,139.6748,0.2323,0.3252,True,True,ok,
giantsteps,2734649,2734649.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2734649.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2734649.LOFI.mp3,174.0,172.2656,0.9968,1.7344,True,True,ok,
giantsteps,4540818,4540818.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4540818.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4540818.LOFI.mp3,127.0,126.048,0.7496,0.952,True,True,ok,
giantsteps,1329955,1329955.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1329955.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1329955.LOFI.mp3,127.0,83.3543,34.3667,43.6457,False,False,ok,
giantsteps,1177875,1177875.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1177875.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1177875.LOFI.mp3,150.0,147.6562,1.5625,2.3438,True,True,ok,
giantsteps,750132,750132.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\750132.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\750132.LOFI.mp3,132.0,132.512,0.3879,0.512,True,True,ok,
giantsteps,2083393,2083393.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2083393.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2083393.LOFI.mp3,117.0,117.4538,0.3879,0.4538,True,True,ok,
giantsteps,1896782,1896782.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1896782.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1896782.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,3269670,3269670.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3269670.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3269670.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,3920460,3920460.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3920460.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3920460.LOFI.mp3,179.0,90.6661,49.3485,88.3339,False,True,ok,
giantsteps,4398117,4398117.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4398117.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4398117.LOFI.mp3,179.0,178.2058,0.4437,0.7942,True,True,ok,
giantsteps,5102537,5102537.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5102537.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5102537.LOFI.mp3,123.0,123.0469,0.0381,0.0469,True,True,ok,
giantsteps,3961040,3961040.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3961040.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3961040.LOFI.mp3,127.0,126.048,0.7496,0.952,True,True,ok,
giantsteps,1968659,1968659.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1968659.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1968659.LOFI.mp3,136.0,135.9992,0.0006,0.0008,True,True,ok,
giantsteps,3097674,3097674.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3097674.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3097674.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,1905591,1905591.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1905591.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1905591.LOFI.mp3,179.0,120.1853,32.8574,58.8147,False,False,ok,
giantsteps,3486206,3486206.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3486206.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3486206.LOFI.mp3,170.0,84.7208,50.1642,85.2792,False,True,ok,
giantsteps,3130573,3130573.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3130573.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3130573.LOFI.mp3,174.0,87.5927,49.6594,86.4073,False,True,ok,
giantsteps,1198571,1198571.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1198571.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1198571.LOFI.mp3,121.0,120.1853,0.6733,0.8147,True,True,ok,
giantsteps,4237913,4237913.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4237913.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4237913.LOFI.mp3,125.0,166.7087,33.3669,41.7087,False,False,ok,
giantsteps,3883083,3883083.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3883083.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3883083.LOFI.mp3,127.0,126.048,0.7496,0.952,True,True,ok,
giantsteps,3391054,3391054.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3391054.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3391054.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,3558940,3558940.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3558940.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3558940.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,4517258,4517258.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4517258.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4517258.LOFI.mp3,82.0,82.0312,0.0381,0.0312,True,True,ok,
giantsteps,4827285,4827285.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4827285.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4827285.LOFI.mp3,174.0,114.8438,33.9978,59.1562,False,False,ok,
giantsteps,4017611,4017611.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4017611.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4017611.LOFI.mp3,147.0,109.9568,25.1995,37.0432,False,False,ok,
giantsteps,4332592,4332592.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4332592.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4332592.LOFI.mp3,132.0,87.5927,33.6419,44.4073,False,False,ok,
giantsteps,3194652,3194652.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3194652.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3194652.LOFI.mp3,87.0,117.4538,35.0044,30.4538,False,False,ok,
giantsteps,5406759,5406759.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5406759.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5406759.LOFI.mp3,127.0,126.048,0.7496,0.952,True,True,ok,
giantsteps,4403519,4403519.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4403519.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4403519.LOFI.mp3,127.0,166.7087,31.2667,39.7087,False,False,ok,
giantsteps,3863423,3863423.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3863423.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3863423.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,4446908,4446908.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4446908.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4446908.LOFI.mp3,170.0,84.7208,50.1642,85.2792,False,True,ok,
giantsteps,691688,691688.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\691688.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\691688.LOFI.mp3,144.0,143.5547,0.3092,0.4453,True,True,ok,
giantsteps,1839656,1839656.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1839656.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1839656.LOFI.mp3,140.0,93.9631,32.8835,46.0369,False,False,ok,
giantsteps,3865706,3865706.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3865706.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3865706.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,4163572,4163572.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4163572.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4163572.LOFI.mp3,150.0,74.8981,50.0679,75.1019,False,True,ok,
giantsteps,4004668,4004668.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4004668.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4004668.LOFI.mp3,127.0,172.2656,35.6422,45.2656,False,False,ok,
giantsteps,4358231,4358231.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4358231.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4358231.LOFI.mp3,132.0,105.4688,20.0994,26.5312,False,False,ok,
giantsteps,4035020,4035020.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4035020.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4035020.LOFI.mp3,123.0,123.0469,0.0381,0.0469,True,True,ok,
giantsteps,4072499,4072499.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4072499.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4072499.LOFI.mp3,174.0,87.5927,49.6594,86.4073,False,True,ok,
giantsteps,2751688,2751688.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2751688.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2751688.LOFI.mp3,120.0,120.1853,0.1544,0.1853,True,True,ok,
giantsteps,5213896,5213896.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5213896.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5213896.LOFI.mp3,174.0,87.5927,49.6594,86.4073,False,True,ok,
giantsteps,3218565,3218565.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3218565.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3218565.LOFI.mp3,127.0,129.1992,1.7317,2.1992,True,True,ok,
giantsteps,3433621,3433621.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3433621.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3433621.LOFI.mp3,85.0,84.7208,0.3285,0.2792,True,True,ok,
giantsteps,4006551,4006551.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4006551.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4006551.LOFI.mp3,144.0,143.5547,0.3092,0.4453,True,True,ok,
giantsteps,4166222,4166222.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4166222.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4166222.LOFI.mp3,123.0,123.0469,0.0381,0.0469,True,True,ok,
giantsteps,1171800,1171800.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1171800.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1171800.LOFI.mp3,139.0,139.6748,0.4855,0.6748,True,True,ok,
giantsteps,1955621,1955621.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1955621.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1955621.LOFI.mp3,142.0,69.8374,50.8187,72.1626,False,True,ok,
giantsteps,4044591,4044591.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4044591.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4044591.LOFI.mp3,160.0,161.499,0.9369,1.499,True,True,ok,
