dataset,track_id,file_or_stem,annotation_path,audio_path,gt_bpm,pred_tempo_bpm,error_pct,mae_bpm,acc1,acc2,status,note
giantsteps,4703149,4703149.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4703149.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4703149.LOFI.mp3,110.0,81.0,26.3636,29.0,False,False,ok,
giantsteps,4567978,4567978.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4567978.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4567978.LOFI.mp3,147.0,94.0,36.0544,53.0,False,False,ok,
giantsteps,4416506,4416506.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4416506.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4416506.LOFI.mp3,127.0,80.0,37.0079,47.0,False,False,ok,
giantsteps,4532060,4532060.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4532060.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4532060.LOFI.mp3,170.0,88.0,48.2353,82.0,False,True,ok,
giantsteps,1905592,1905592.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1905592.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1905592.LOFI.mp3,170.0,74.0,56.4706,96.0,False,False,ok,
giantsteps,3089629,3089629.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3089629.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3089629.LOFI.mp3,174.0,94.0,45.977,80.0,False,False,ok,
giantsteps,3661855,3661855.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3661855.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3661855.LOFI.mp3,174.0,94.0,45.977,80.0,False,False,ok,
giantsteps,3267829,3267829.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3267829.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3267829.LOFI.mp3,139.0,83.0,40.2878,56.0,False,False,ok,
giantsteps,5356489,5356489.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5356489.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5356489.LOFI.mp3,139.0,71.0,48.9209,68.0,False,True,ok,
giantsteps,4275052,4275052.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4275052.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4275052.LOFI.mp3,127.0,100.0,21.2598,27.0,False,False,ok,
giantsteps,2088277,2088277.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2088277.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2088277.LOFI.mp3,142.0,83.0,41.5493,59.0,False,False,ok,
giantsteps,4005630,4005630.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4005630.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4005630.LOFI.mp3,150.0,89.5,40.3333,60.5,False,False,ok,
giantsteps,4162405,4162405.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4162405.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4162405.LOFI.mp3,129.0,80.0,37.9845,49.0,False,False,ok,
giantsteps,1548088,1548088.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1548088.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1548088.LOFI.mp3,136.0,89.5,34.1912,46.5,False,False,ok,
giantsteps,4140702,4140702.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4140702.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4140702.LOFI.mp3,174.0,86.0,50.5747,88.0,False,True,ok,
giantsteps,2726355,2726355.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2726355.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2726355.LOFI.mp3,117.0,80.0,31.6239,37.0,False,False,ok,
giantsteps,4004314,4004314.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4004314.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4004314.LOFI.mp3,127.0,86.0,32.2835,41.0,False,False,ok,
giantsteps,4018083,4018083.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4018083.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4018083.LOFI.mp3,123.0,86.0,30.0813,37.0,False,False,ok,
giantsteps,2432724,2432724.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2432724.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2432724.LOFI.mp3,127.0,78.0,38.5827,49.0,False,False,ok,
giantsteps,3752371,3752371.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3752371.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3752371.LOFI.mp3,140.0,75.0,46.4286,65.0,False,False,ok,
giantsteps,4416336,4416336.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4416336.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4416336.LOFI.mp3,188.0,98.5,47.6064,89.5,False,False,ok,
giantsteps,4816604,4816604.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4816604.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4816604.LOFI.mp3,70.0,91.0,30.0,21.0,False,False,ok,
giantsteps,5302339,5302339.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5302339.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5302339.LOFI.mp3,163.0,81.0,50.3067,82.0,False,True,ok,
giantsteps,3534448,3534448.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3534448.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3534448.LOFI.mp3,139.0,97.0,30.2158,42.0,False,False,ok,
giantsteps,4067151,4067151.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4067151.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4067151.LOFI.mp3,139.0,86.0,38.1295,53.0,False,False,ok,
giantsteps,4399289,4399289.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4399289.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4399289.LOFI.mp3,174.0,86.0,50.5747,88.0,False,True,ok,
giantsteps,3303241,3303241.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3303241.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3303241.LOFI.mp3,132.0,86.0,34.8485,46.0,False,False,ok,
giantsteps,4875475,4875475.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4875475.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4875475.LOFI.mp3,121.0,97.0,19.8347,24.0,False,False,ok,
giantsteps,2726350,2726350.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2726350.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2726350.LOFI.mp3,117.0,83.0,29.0598,34.0,False,False,ok,
giantsteps,3377892,3377892.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3377892.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3377892.LOFI.mp3,174.0,91.0,47.7011,83.0,False,False,ok,
giantsteps,5204781,5204781.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5204781.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5204781.LOFI.mp3,125.0,71.0,43.2,54.0,False,False,ok,
giantsteps,4559522,4559522.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4559522.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4559522.LOFI.mp3,134.0,91.0,32.0896,43.0,False,False,ok,
giantsteps,1842615,1842615.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1842615.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1842615.LOFI.mp3,147.0,94.0,36.0544,53.0,False,False,ok,
giantsteps,3824612,3824612.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3824612.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3824612.LOFI.mp3,121.0,100.0,17.3554,21.0,False,False,ok,
giantsteps,1327052,1327052.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1327052.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1327052.LOFI.mp3,,,,,,,skip_bad_gt,GT BPM 없음
giantsteps,4427618,4427618.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4427618.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4427618.LOFI.mp3,121.0,91.0,24.7934,30.0,False,False,ok,
giantsteps,4604737,4604737.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4604737.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4604737.LOFI.mp3,127.0,88.0,30.7087,39.0,False,False,ok,
giantsteps,3304445,3304445.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3304445.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3304445.LOFI.mp3,139.0,88.0,36.6906,51.0,False,False,ok,
giantsteps,4325441,4325441.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4325441.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4325441.LOFI.mp3,127.0,86.0,32.2835,41.0,False,False,ok,
giantsteps,4018084,4018084.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4018084.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4018084.LOFI.mp3,123.0,97.0,21.1382,26.0,False,False,ok,
giantsteps,5079918,5079918.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5079918.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5079918.LOFI.mp3,139.0,86.0,38.1295,53.0,False,False,ok,
giantsteps,2013128,2013128.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2013128.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2013128.LOFI.mp3,127.0,101.5,20.0787,25.5,False,False,ok,
giantsteps,3482508,3482508.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3482508.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3482508.LOFI.mp3,174.0,88.0,49.4253,86.0,False,True,ok,
giantsteps,1982430,1982430.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1982430.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1982430.LOFI.mp3,127.0,125.0,1.5748,2.0,True,True,ok,
giantsteps,4921810,4921810.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4921810.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4921810.LOFI.mp3,139.0,86.0,38.1295,53.0,False,False,ok,
giantsteps,4693198,4693198.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4693198.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4693198.LOFI.mp3,127.0,97.0,23.622,30.0,False,False,ok,
giantsteps,4283854,4283854.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4283854.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4283854.LOFI.mp3,87.0,79.0,9.1954,8.0,False,False,ok,
giantsteps,1418652,1418652.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1418652.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1418652.LOFI.mp3,66.0,77.0,16.6667,11.0,False,False,ok,
giantsteps,1921248,1921248.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1921248.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1921248.LOFI.mp3,147.0,75.0,48.9796,72.0,False,True,ok,
giantsteps,3439626,3439626.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3439626.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3439626.LOFI.mp3,174.0,84.5,51.4368,89.5,False,True,ok,
giantsteps,4473065,4473065.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4473065.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4473065.LOFI.mp3,121.0,117.5,2.8926,3.5,True,True,ok,
giantsteps,3079792,3079792.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3079792.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3079792.LOFI.mp3,150.0,81.0,46.0,69.0,False,False,ok,
giantsteps,333579,333579.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\333579.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\333579.LOFI.mp3,139.0,71.0,48.9209,68.0,False,True,ok,
giantsteps,3372883,3372883.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3372883.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3372883.LOFI.mp3,132.0,100.0,24.2424,32.0,False,False,ok,
giantsteps,1380256,1380256.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1380256.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1380256.LOFI.mp3,127.0,86.0,32.2835,41.0,False,False,ok,
giantsteps,1676961,1676961.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1676961.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1676961.LOFI.mp3,170.0,86.0,49.4118,84.0,False,True,ok,
giantsteps,4773857,4773857.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4773857.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4773857.LOFI.mp3,139.0,86.0,38.1295,53.0,False,False,ok,
giantsteps,4091609,4091609.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4091609.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4091609.LOFI.mp3,80.0,79.0,1.25,1.0,True,True,ok,
giantsteps,4984238,4984238.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4984238.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4984238.LOFI.mp3,116.0,86.0,25.8621,30.0,False,False,ok,
giantsteps,4850346,4850346.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4850346.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4850346.LOFI.mp3,121.0,77.0,36.3636,44.0,False,False,ok,
giantsteps,3058700,3058700.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3058700.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3058700.LOFI.mp3,142.0,83.0,41.5493,59.0,False,False,ok,
giantsteps,4947281,4947281.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4947281.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4947281.LOFI.mp3,136.0,88.0,35.2941,48.0,False,False,ok,
giantsteps,906680,906680.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\906680.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\906680.LOFI.mp3,170.0,94.0,44.7059,76.0,False,False,ok,
giantsteps,1479462,1479462.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1479462.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1479462.LOFI.mp3,99.0,88.0,11.1111,11.0,False,False,ok,
giantsteps,5377710,5377710.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5377710.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5377710.LOFI.mp3,129.0,70.5,45.3488,58.5,False,False,ok,
giantsteps,1791554,1791554.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1791554.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1791554.LOFI.mp3,125.0,91.0,27.2,34.0,False,False,ok,
giantsteps,3475672,3475672.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3475672.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3475672.LOFI.mp3,174.0,86.0,50.5747,88.0,False,True,ok,
giantsteps,3181214,3181214.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3181214.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3181214.LOFI.mp3,139.0,74.0,46.7626,65.0,False,False,ok,
giantsteps,5355157,5355157.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5355157.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5355157.LOFI.mp3,167.0,94.0,43.7126,73.0,False,False,ok,
giantsteps,5248391,5248391.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5248391.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5248391.LOFI.mp3,139.0,91.0,34.5324,48.0,False,False,ok,
giantsteps,4284345,4284345.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4284345.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4284345.LOFI.mp3,139.0,94.0,32.3741,45.0,False,False,ok,
giantsteps,5070846,5070846.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5070846.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5070846.LOFI.mp3,110.0,105.0,4.5455,5.0,False,False,ok,
giantsteps,3264338,3264338.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3264338.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3264338.LOFI.mp3,139.0,70.0,49.6403,69.0,False,True,ok,
giantsteps,4093057,4093057.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4093057.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4093057.LOFI.mp3,129.0,88.0,31.7829,41.0,False,False,ok,
giantsteps,3480108,3480108.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3480108.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3480108.LOFI.mp3,130.0,75.0,42.3077,55.0,False,False,ok,
giantsteps,3040535,3040535.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3040535.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3040535.LOFI.mp3,139.0,86.0,38.1295,53.0,False,False,ok,
giantsteps,3692859,3692859.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3692859.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3692859.LOFI.mp3,127.0,83.0,34.6457,44.0,False,False,ok,
giantsteps,1234750,1234750.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1234750.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1234750.LOFI.mp3,142.0,71.0,50.0,71.0,False,True,ok,
giantsteps,3577628,3577628.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3577628.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3577628.LOFI.mp3,139.0,86.0,38.1295,53.0,False,False,ok,
giantsteps,3349486,3349486.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3349486.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3349486.LOFI.mp3,139.0,91.0,34.5324,48.0,False,False,ok,
giantsteps,400259,400259.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\400259.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\400259.LOFI.mp3,174.0,91.0,47.7011,83.0,False,False,ok,
giantsteps,4486412,4486412.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4486412.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4486412.LOFI.mp3,139.0,81.0,41.7266,58.0,False,False,ok,
giantsteps,3023605,3023605.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3023605.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3023605.LOFI.mp3,134.0,83.0,38.0597,51.0,False,False,ok,
giantsteps,3942754,3942754.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3942754.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3942754.LOFI.mp3,147.0,80.0,45.5782,67.0,False,False,ok,
giantsteps,220883,220883.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\220883.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\220883.LOFI.mp3,139.0,81.0,41.7266,58.0,False,False,ok,
giantsteps,4032006,4032006.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4032006.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4032006.LOFI.mp3,127.0,83.0,34.6457,44.0,False,False,ok,
giantsteps,4508138,4508138.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4508138.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4508138.LOFI.mp3,127.0,67.5,46.8504,59.5,False,False,ok,
giantsteps,4397469,4397469.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4397469.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4397469.LOFI.mp3,174.0,91.0,47.7011,83.0,False,False,ok,
giantsteps,3711752,3711752.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3711752.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3711752.LOFI.mp3,134.0,77.0,42.5373,57.0,False,False,ok,
giantsteps,4264359,4264359.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4264359.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4264359.LOFI.mp3,85.0,86.0,1.1765,1.0,True,True,ok,
giantsteps,3460094,3460094.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3460094.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3460094.LOFI.mp3,171.0,80.0,53.2164,91.0,False,False,ok,
giantsteps,3535112,3535112.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3535112.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3535112.LOFI.mp3,129.0,88.0,31.7829,41.0,False,False,ok,
giantsteps,4650113,4650113.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4650113.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4650113.LOFI.mp3,117.0,101.5,13.2479,15.5,False,False,ok,
giantsteps,3721308,3721308.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3721308.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3721308.LOFI.mp3,139.0,120.0,13.6691,19.0,False,False,ok,
giantsteps,4666231,4666231.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4666231.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4666231.LOFI.mp3,174.0,94.0,45.977,80.0,False,False,ok,
giantsteps,4161667,4161667.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4161667.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4161667.LOFI.mp3,106.0,115.0,8.4906,9.0,False,False,ok,
giantsteps,5068771,5068771.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5068771.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5068771.LOFI.mp3,174.0,94.0,45.977,80.0,False,False,ok,
giantsteps,5118757,5118757.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5118757.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5118757.LOFI.mp3,139.0,125.0,10.0719,14.0,False,False,ok,
giantsteps,172384,172384.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\172384.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\172384.LOFI.mp3,84.0,86.0,2.381,2.0,True,True,ok,
giantsteps,3190084,3190084.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3190084.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3190084.LOFI.mp3,87.0,88.0,1.1494,1.0,True,True,ok,
giantsteps,310291,310291.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\310291.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\310291.LOFI.mp3,139.0,79.0,43.1655,60.0,False,False,ok,
giantsteps,2677224,2677224.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\2677224.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\2677224.LOFI.mp3,127.0,91.0,28.3465,36.0,False,False,ok,
giantsteps,1974485,1974485.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1974485.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1974485.LOFI.mp3,167.0,95.5,42.8144,71.5,False,False,ok,
giantsteps,4469780,4469780.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\4469780.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\4469780.LOFI.mp3,147.0,97.0,34.0136,50.0,False,False,ok,
giantsteps,5315510,5315510.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\5315510.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\5315510.LOFI.mp3,139.0,97.0,30.2158,42.0,False,False,ok,
giantsteps,1562235,1562235.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\1562235.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\1562235.LOFI.mp3,123.0,91.0,26.0163,32.0,False,False,ok,
giantsteps,3336604,3336604.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3336604.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3336604.LOFI.mp3,170.0,77.0,54.7059,93.0,False,False,ok,
giantsteps,3344148,3344148.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3344148.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3344148.LOFI.mp3,109.0,84.5,22.4771,24.5,False,False,ok,
giantsteps,3333492,3333492.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3333492.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3333492.LOFI.mp3,121.0,94.0,22.314,27.0,False,False,ok,
giantsteps,3790342,3790342.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3790342.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3790342.LOFI.mp3,174.0,91.0,47.7011,83.0,False,False,ok,
giantsteps,3574815,3574815.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3574815.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3574815.LOFI.mp3,139.0,75.0,46.0432,64.0,False,False,ok,
giantsteps,3886124,3886124.LOFI,dataset\giantsteps-tempo-dataset-master\annotations_v2\tempo\3886124.LOFI.bpm,dataset\giantsteps-tempo-dataset-master\audio\3886124.LOFI.mp3,174.0,88.0,49.4253,86.0,False,True,ok,
